CustomerID,Age,Gender,City,Annual_Income,Spending_Score,Visit_Frequency,Online_Shopping,Purchase
4332,66,Female,Multan,37449,6,28,0,0
4333,27,Male,Multan,51345,77,18,1,0
4334,61,Male,Islamabad,132926,48,3,1,0
4335,64,Female,Lahore,139576,77,7,1,0
4336,27,Female,Islamabad,84428,2,8,1,1
4337,63,Male,Karachi,19321,83,15,1,0
4338,30,Female,Lahore,20776,51,21,0,0
4339,54,Male,Multan,31119,61,27,1,0
4340,55,Female,Faisalabad,145078,19,17,1,1
4341,41,Male,Lahore,67967,2,19,0,1
4342,19,Female,Multan,90723,51,4,0,1
4343,39,Male,Lahore,127620,26,16,0,0
4344,34,Female,Lahore,95880,70,26,1,1
4345,53,Male,Islamabad,23195,20,13,1,1
4346,31,Male,Karachi,117658,23,29,1,0
4347,27,Female,Faisalabad,72995,54,12,1,1
4348,52,Female,Multan,145112,15,4,0,1
4349,42,Male,Lahore,53250,6,12,1,1
4350,20,Male,Faisalabad,30376,92,17,0,1
4351,64,Male,Lahore,79723,35,26,0,1
4352,55,Male,Karachi,58442,75,9,1,0
4353,34,Female,Faisalabad,20392,8,12,0,1
4354,29,Male,Multan,39809,57,26,1,1
4355,69,Male,Lahore,130095,50,15,1,0
4356,41,Male,Karachi,146765,49,20,1,1
4357,46,Female,Faisalabad,114473,88,2,0,1
4358,60,Male,Lahore,109769,21,29,1,0
4359,42,Female,Lahore,89710,36,9,1,1
4360,53,Female,Multan,26352,71,14,1,0
4361,43,Female,Karachi,68076,69,4,1,1
4362,55,Female,Islamabad,38354,58,4,1,0
4363,18,Female,Lahore,149384,63,27,1,1
4364,37,Female,Faisalabad,60833,93,6,1,0
4365,45,Female,Multan,19318,16,24,1,1
4366,33,Male,Multan,127363,6,5,1,1
4367,64,Male,Lahore,114992,78,28,1,0
4368,34,Female,Lahore,81003,52,24,1,1
4369,57,Male,Lahore,122841,2,17,0,0
4370,45,Male,Islamabad,115726,89,13,1,1
4371,29,Female,Lahore,104199,95,20,0,1
4372,44,Male,Karachi,134195,77,17,0,1
4373,59,Female,Faisalabad,122507,18,19,0,1
4374,64,Male,Lahore,123173,81,27,0,0
4375,47,Female,Islamabad,43273,92,23,1,0
4376,58,Female,Faisalabad,44473,76,1,1,1
4377,51,Male,Multan,76410,35,21,0,0
4378,54,Male,Lahore,143536,86,17,1,0
4379,23,Female,Faisalabad,107981,39,22,0,0
4380,24,Female,Multan,60310,1,25,1,1
4381,49,Female,Islamabad,98406,37,3,1,0
4382,49,Male,Karachi,127765,21,27,1,1
4383,42,Male,Lahore,40992,1,27,0,1
4384,50,Male,Karachi,44433,4,14,1,1
4385,24,Male,Islamabad,40933,96,12,1,0
4386,69,Female,Faisalabad,84285,58,15,1,0
4387,29,Female,Faisalabad,125121,1,6,0,0
4388,33,Female,Islamabad,137747,13,20,1,1
4389,33,Female,Islamabad,126682,46,22,0,0
4390,60,Male,Lahore,38439,47,2,1,0
4391,53,Female,Multan,110826,81,4,0,0
4392,30,Female,Karachi,107776,76,13,1,1
4393,24,Male,Karachi,134070,7,13,0,1
4394,53,Male,Faisalabad,107345,51,23,1,0
4395,64,Female,Faisalabad,127923,3,27,1,0
4396,68,Male,Lahore,98459,50,22,1,1
4397,26,Female,Islamabad,134598,26,25,1,0
4398,49,Male,Karachi,102971,31,27,0,1
4399,28,Male,Lahore,138299,62,23,0,1
4400,25,Female,Faisalabad,40236,26,17,0,1
4401,50,Male,Faisalabad,129679,67,6,1,1
4402,40,Female,Karachi,95570,55,11,1,1
4403,42,Male,Faisalabad,111621,28,19,1,1
4404,25,Male,Faisalabad,24442,44,16,0,0
4405,62,Male,Multan,71437,81,8,1,0
4406,39,Male,Islamabad,93179,38,29,1,1
4407,21,Male,Faisalabad,140608,30,1,1,0
4408,57,Female,Multan,79557,66,10,1,1
4409,20,Male,Lahore,87752,8,2,0,0
4410,46,Female,Faisalabad,63534,14,19,0,1
4411,58,Male,Lahore,119303,99,14,0,1
4412,46,Female,Faisalabad,138295,62,3,1,1
4413,51,Male,Karachi,130287,75,23,1,0
4414,51,Female,Multan,22288,63,29,0,1
4415,45,Female,Multan,124570,79,24,0,0
4416,30,Male,Karachi,110547,66,9,0,0
4417,32,Male,Islamabad,96122,96,23,1,0
4418,40,Male,Multan,47400,40,8,0,1
4419,61,Female,Lahore,137609,13,11,0,0
4420,43,Female,Multan,147639,17,15,0,1
4421,21,Male,Islamabad,62878,15,6,1,1
4422,43,Male,Lahore,63850,33,2,1,1
4423,57,Female,Lahore,147166,16,1,1,1
4424,26,Female,Karachi,94044,13,3,0,1
4425,22,Male,Faisalabad,60113,86,25,1,1
4426,49,Female,Karachi,73791,23,29,0,1
4427,37,Male,Faisalabad,24684,36,23,1,0
4428,67,Male,Karachi,107783,43,18,0,0
4429,28,Male,Faisalabad,86727,50,14,0,0
4430,32,Female,Multan,98378,74,17,1,0
4431,49,Female,Lahore,73552,81,2,0,0
4432,45,Female,Faisalabad,19934,94,19,0,1
4433,39,Female,Multan,16354,13,22,1,1
4434,58,Male,Islamabad,119777,30,28,1,0
4435,34,Female,Karachi,110352,57,9,1,1
4436,43,Male,Islamabad,68046,30,8,1,0
4437,61,Male,Multan,126098,71,10,1,0
4438,24,Male,Islamabad,80064,10,9,1,1
4439,59,Female,Islamabad,72184,99,27,1,1
4440,43,Male,Multan,149035,66,27,1,0
4441,42,Male,Lahore,42424,94,8,0,0
4442,27,Female,Faisalabad,149114,83,7,0,0
4443,62,Male,Karachi,22139,39,22,1,0
4444,36,Female,Faisalabad,26226,37,24,1,1
4445,28,Female,Karachi,120234,3,6,1,1
4446,30,Female,Faisalabad,98652,89,2,0,1
4447,25,Male,Islamabad,85647,34,29,0,0
4448,57,Female,Lahore,83617,86,9,0,1
4449,21,Female,Islamabad,18531,38,9,0,0
4450,64,Female,Lahore,109311,14,19,1,1
4451,48,Female,Multan,97124,64,9,1,0
4452,45,Male,Karachi,59069,39,2,1,1
4453,28,Female,Karachi,136907,54,28,1,1
4454,60,Male,Multan,103074,2,19,1,1
4455,18,Female,Faisalabad,123345,96,16,1,0
4456,66,Male,Multan,69203,43,22,1,1
4457,64,Female,Multan,30915,53,14,1,1
4458,69,Male,Lahore,56477,3,20,1,1
4459,55,Female,Multan,131740,41,24,1,0
4460,41,Male,Karachi,137217,8,1,1,0
4461,64,Male,Islamabad,104067,90,13,1,0
4462,48,Male,Lahore,68520,96,22,1,0
4463,58,Female,Lahore,85053,75,2,1,1
4464,63,Male,Faisalabad,66464,63,22,1,1
4465,67,Male,Islamabad,40357,65,14,0,0
4466,43,Male,Lahore,147316,79,1,0,1
4467,66,Male,Multan,82952,4,15,1,0
4468,67,Female,Lahore,63061,68,18,0,0
4469,22,Male,Lahore,21490,92,9,1,0
4470,37,Male,Lahore,92219,10,22,0,1
4471,69,Male,Faisalabad,141305,75,8,0,1
4472,58,Female,Lahore,20839,50,7,1,0
4473,28,Male,Lahore,39992,23,9,1,1
4474,50,Male,Faisalabad,128154,61,9,1,0
4475,67,Male,Islamabad,71249,47,11,0,0
4476,55,Male,Karachi,118313,3,4,1,0
4477,44,Female,Faisalabad,65734,17,7,1,0
4478,51,Male,Faisalabad,140626,22,21,0,1
4479,32,Male,Lahore,39260,91,7,0,1
4480,49,Female,Lahore,76852,16,4,1,0
4481,38,Female,Karachi,43380,80,12,0,0
4482,63,Female,Lahore,86257,3,26,1,0
4483,22,Male,Multan,19930,52,27,0,0
4484,23,Female,Lahore,69017,33,27,1,0
4485,55,Male,Lahore,95630,42,17,0,0
4486,39,Female,Multan,46280,2,20,1,1
4487,35,Male,Karachi,139130,39,29,1,0
4488,31,Female,Multan,21544,46,26,0,0
4489,27,Male,Faisalabad,29388,48,3,1,1
4490,63,Female,Multan,16694,27,9,1,0
4491,30,Male,Islamabad,142727,15,5,1,0
4492,48,Male,Faisalabad,103202,7,20,1,0
4493,47,Male,Lahore,128057,57,16,0,0
4494,20,Male,Faisalabad,64294,42,8,1,0
4495,47,Male,Karachi,53769,9,21,1,0
4496,23,Male,Karachi,128289,6,16,1,1
4497,46,Male,Multan,117885,57,19,1,1
4498,25,Male,Faisalabad,52855,76,16,0,1
4499,61,Female,Lahore,147532,30,18,0,0
4500,62,Male,Karachi,62646,55,15,1,0
4501,60,Male,Lahore,128947,84,24,1,0
4502,61,Female,Islamabad,25910,84,28,0,0
4503,50,Male,Karachi,97757,54,18,0,0
4504,34,Female,Multan,23463,27,14,1,0
4505,65,Male,Islamabad,41534,84,24,0,0
4506,28,Female,Faisalabad,148441,59,16,0,0
4507,30,Female,Lahore,127296,7,5,0,0
4508,67,Male,Karachi,100094,40,8,1,0
4509,28,Female,Islamabad,102905,94,16,1,0
4510,48,Male,Islamabad,40407,72,21,1,0
4511,45,Male,Karachi,77552,2,1,1,0
4512,61,Male,Faisalabad,107303,14,28,0,0
4513,23,Male,Faisalabad,86908,10,29,0,0
4514,58,Female,Multan,139506,50,11,1,0
4515,33,Male,Faisalabad,37369,18,11,0,0
4516,21,Female,Multan,20900,18,2,1,1
4517,52,Female,Islamabad,55733,16,22,1,0
4518,65,Male,Karachi,102236,52,19,0,0
4519,43,Male,Faisalabad,146661,69,24,1,0
4520,29,Male,Multan,75044,52,5,1,0
4521,28,Male,Islamabad,100553,31,3,1,0
4522,54,Female,Faisalabad,103435,84,28,0,1
4523,42,Male,Lahore,64008,23,26,0,1
4524,35,Female,Islamabad,81794,96,23,1,0
4525,36,Male,Faisalabad,94134,42,8,1,1
4526,40,Male,Islamabad,148938,81,4,0,0
4527,55,Male,Karachi,67890,62,29,1,0
4528,35,Male,Karachi,130259,77,13,1,1
4529,43,Female,Karachi,44404,50,27,1,0
4530,23,Female,Lahore,80223,77,25,0,0
4531,21,Male,Karachi,15637,81,22,0,1
4532,61,Female,Lahore,118186,15,14,0,1
4533,68,Female,Karachi,30828,90,1,0,1
4534,46,Male,Islamabad,116976,44,5,1,1
4535,51,Male,Faisalabad,60097,92,21,0,1
4536,34,Female,Faisalabad,128271,42,7,1,0
4537,60,Female,Karachi,47022,45,23,0,0
4538,60,Female,Faisalabad,47202,94,6,1,1
4539,33,Female,Karachi,43704,35,15,0,1
4540,19,Male,Karachi,106411,22,15,0,0
4541,51,Male,Multan,144688,74,8,0,1
4542,25,Female,Multan,38641,75,2,1,0
4543,30,Male,Multan,52479,38,14,0,0
4544,59,Female,Lahore,37027,97,29,0,0
4545,25,Female,Multan,57912,70,16,0,0
4546,47,Male,Karachi,123227,64,29,1,1
4547,49,Female,Islamabad,143773,7,23,1,0
4548,53,Female,Multan,124658,44,10,1,1
4549,64,Male,Multan,57692,76,15,1,0
4550,47,Male,Islamabad,113884,7,23,0,0
4551,18,Female,Karachi,47209,66,4,1,1
4552,60,Female,Lahore,71738,60,12,0,0
4553,56,Male,Multan,52242,1,10,1,1
4554,34,Female,Islamabad,122966,62,2,1,0
4555,37,Female,Karachi,81457,87,4,1,0
4556,41,Male,Faisalabad,144257,89,20,0,1
4557,67,Male,Lahore,83309,18,28,0,1
4558,39,Male,Islamabad,101496,7,28,1,1
4559,46,Male,Islamabad,125078,54,6,1,1
4560,39,Male,Islamabad,16865,67,14,0,1
4561,61,Male,Multan,111242,93,23,0,0
4562,26,Female,Faisalabad,43887,10,3,1,1
4563,54,Female,Lahore,111047,61,15,1,0
4564,27,Male,Karachi,143863,59,26,1,0
4565,53,Male,Karachi,55478,59,1,0,0
4566,54,Female,Faisalabad,126750,69,19,1,0
4567,45,Female,Islamabad,28394,63,25,0,0
4568,45,Female,Islamabad,19487,98,1,1,0
4569,59,Male,Islamabad,123924,8,13,0,0
4570,60,Male,Islamabad,72268,78,8,0,1
4571,38,Female,Islamabad,44605,55,18,0,1
4572,41,Male,Faisalabad,86602,6,22,1,1
4573,59,Male,Multan,93206,1,3,1,0
4574,57,Male,Lahore,108375,56,23,1,1
4575,19,Female,Islamabad,108937,97,18,1,0
4576,25,Female,Multan,71921,75,20,1,1
4577,65,Male,Karachi,75760,88,26,1,0
4578,44,Male,Faisalabad,82847,10,9,1,0
4579,39,Male,Multan,112547,23,6,1,0
4580,54,Male,Islamabad,58839,16,20,0,1
4581,44,Male,Islamabad,54673,16,2,1,1
4582,46,Female,Islamabad,18642,56,26,0,1
4583,20,Male,Multan,66761,95,25,1,0
4584,61,Male,Islamabad,24622,6,4,0,0
4585,30,Male,Multan,63423,30,25,1,1
4586,62,Female,Islamabad,57873,63,18,1,0
4587,27,Female,Karachi,62565,1,7,0,1
4588,53,Male,Karachi,15757,51,27,1,0
4589,26,Female,Lahore,21220,89,11,1,1
4590,44,Female,Islamabad,123408,46,5,0,1
4591,51,Female,Islamabad,106851,21,8,0,1
4592,68,Female,Multan,108329,99,11,0,0
4593,18,Female,Multan,142636,38,24,1,0
4594,49,Female,Islamabad,43288,69,20,1,1
4595,42,Male,Lahore,89492,63,29,1,1
4596,46,Female,Islamabad,34109,50,20,0,0
4597,24,Female,Multan,149569,12,15,0,0
4598,66,Male,Islamabad,72326,69,24,0,1
4599,20,Male,Multan,24864,73,3,0,1
4600,37,Male,Islamabad,102562,44,7,1,1
4601,37,Male,Faisalabad,89310,52,24,1,1
4602,47,Female,Multan,134454,9,8,0,1
4603,52,Female,Lahore,36017,99,11,1,0
4604,52,Female,Faisalabad,147893,65,10,0,0
4605,66,Female,Islamabad,65337,10,20,1,0
4606,56,Male,Multan,98557,46,9,0,1
4607,44,Female,Faisalabad,25372,58,15,1,0
4608,43,Female,Lahore,115050,37,26,0,0
4609,31,Male,Multan,108938,52,20,1,0
4610,34,Female,Faisalabad,86333,99,24,0,0
4611,35,Female,Faisalabad,31283,81,22,0,1
4612,62,Female,Faisalabad,55857,13,5,1,1
4613,69,Female,Karachi,66772,6,15,0,1
4614,46,Male,Islamabad,110856,58,4,1,0
4615,37,Male,Multan,21107,48,5,1,1
4616,44,Male,Multan,50561,32,29,1,0
4617,35,Male,Multan,28138,11,15,1,1
4618,21,Male,Faisalabad,139143,81,27,0,0
4619,18,Female,Islamabad,33632,5,17,1,0
4620,67,Female,Lahore,62547,6,23,1,0
4621,18,Male,Multan,27100,74,8,1,1
4622,43,Male,Islamabad,62930,97,28,0,1
4623,62,Male,Islamabad,68025,94,25,1,0
4624,37,Female,Karachi,93944,21,29,0,0
4625,69,Male,Multan,106641,42,19,0,1
4626,40,Female,Faisalabad,111920,81,9,0,0
4627,27,Female,Islamabad,147533,27,10,0,0
4628,28,Female,Islamabad,57362,3,5,0,0
4629,58,Female,Lahore,43610,60,10,0,1
4630,58,Male,Karachi,119334,93,22,1,0
4631,22,Female,Islamabad,22717,66,1,0,1
4632,18,Female,Islamabad,79022,93,25,1,0
4633,34,Male,Faisalabad,66645,49,25,0,0
4634,39,Female,Faisalabad,44550,34,22,0,0
4635,51,Female,Lahore,149648,37,24,1,1
4636,62,Female,Lahore,55868,42,4,1,0
4637,58,Male,Lahore,113039,65,21,1,1
4638,46,Female,Faisalabad,47800,60,5,1,0
4639,21,Female,Faisalabad,25886,90,23,0,0
4640,22,Male,Karachi,60805,1,7,1,1
4641,28,Male,Multan,47532,59,23,1,1
4642,68,Female,Multan,127765,4,5,0,0
4643,38,Female,Karachi,43688,14,20,1,1
4644,52,Male,Multan,38089,18,8,1,1
4645,29,Female,Faisalabad,48585,34,17,0,0
4646,43,Male,Multan,17438,1,1,1,0
4647,68,Female,Faisalabad,108095,53,22,1,0
4648,36,Male,Karachi,29026,22,18,1,0
4649,62,Female,Lahore,135168,80,12,0,1
4650,24,Male,Karachi,65998,61,3,1,0
4651,64,Male,Multan,72013,22,20,0,0
4652,24,Male,Faisalabad,66039,50,14,0,0
4653,43,Male,Multan,121446,16,16,0,1
4654,57,Male,Multan,113452,28,18,1,1
4655,22,Female,Lahore,82182,92,10,1,0
4656,38,Female,Multan,67147,86,23,1,0
4657,31,Male,Lahore,90400,70,15,1,0
4658,21,Female,Faisalabad,61434,89,10,0,1
4659,40,Female,Faisalabad,41515,42,1,0,0
4660,59,Female,Lahore,73001,66,19,1,1
4661,37,Female,Karachi,124591,71,2,1,0
4662,32,Female,Faisalabad,60778,81,13,1,1
4663,67,Female,Karachi,110849,35,25,0,1
4664,69,Male,Faisalabad,118083,20,16,0,1
4665,62,Female,Faisalabad,116276,2,8,0,0
4666,46,Female,Islamabad,71908,7,3,0,1
4667,25,Female,Multan,109048,96,21,0,0
4668,58,Male,Multan,49256,49,19,1,0
4669,65,Female,Karachi,142025,83,14,1,1
4670,36,Female,Multan,142343,76,11,1,1
4671,65,Female,Karachi,24127,9,29,0,1
4672,56,Male,Faisalabad,133251,27,12,0,0
4673,63,Female,Islamabad,96163,78,11,1,1
4674,45,Male,Islamabad,133279,2,28,1,0
4675,63,Female,Faisalabad,116824,85,11,1,0
4676,44,Male,Lahore,53664,68,22,1,1
4677,21,Male,Lahore,71795,60,21,1,0
4678,32,Male,Multan,136729,85,27,0,1
4679,52,Female,Karachi,51079,86,18,0,0
4680,54,Male,Islamabad,99225,49,10,1,0
4681,18,Male,Multan,39259,2,16,1,1
4682,20,Male,Faisalabad,41571,17,8,0,1
4683,64,Male,Islamabad,66119,83,6,1,0
4684,41,Female,Karachi,23009,88,19,1,0
4685,44,Female,Karachi,125210,20,13,1,1
4686,57,Female,Lahore,76829,76,15,0,0
4687,53,Female,Multan,53230,89,13,0,0
4688,51,Male,Faisalabad,126364,87,1,1,1
4689,46,Female,Islamabad,71049,98,21,1,0
4690,41,Male,Karachi,116762,32,28,1,1
4691,41,Female,Islamabad,138273,51,27,1,1
4692,59,Female,Faisalabad,134466,88,2,1,1
4693,21,Female,Islamabad,134053,42,13,1,0
4694,20,Male,Multan,110018,63,2,0,1
4695,51,Female,Lahore,47795,89,25,1,0
4696,66,Female,Islamabad,128812,61,11,1,0
4697,40,Female,Lahore,100411,62,13,1,0
4698,69,Male,Faisalabad,54191,3,10,1,0
4699,40,Female,Lahore,27453,89,23,1,0
4700,62,Female,Islamabad,135848,92,22,1,0
4701,22,Male,Islamabad,129165,76,15,0,0
4702,48,Male,Karachi,64993,26,29,0,0
4703,58,Female,Islamabad,125780,48,1,0,1
4704,23,Female,Lahore,60706,8,14,0,0
4705,54,Female,Karachi,106434,5,10,1,1
4706,27,Male,Islamabad,65799,11,18,0,1
4707,57,Male,Islamabad,134586,42,11,1,1
4708,24,Male,Faisalabad,75964,99,7,1,0
4709,56,Female,Karachi,112379,91,15,1,1
4710,55,Male,Faisalabad,124987,41,3,1,1
4711,38,Female,Faisalabad,76926,19,2,0,1
4712,37,Male,Faisalabad,18801,48,22,1,0
4713,20,Male,Multan,55144,53,8,0,1
4714,68,Male,Faisalabad,109478,55,8,1,1
4715,39,Female,Lahore,127364,61,11,0,0
4716,64,Female,Islamabad,97819,32,16,1,1
4717,21,Female,Multan,33637,46,2,0,1
4718,45,Female,Faisalabad,59621,92,22,0,1
4719,29,Male,Islamabad,62431,36,28,1,0
4720,55,Female,Karachi,114937,18,5,1,1
4721,68,Male,Karachi,71172,74,7,0,0
4722,53,Female,Islamabad,40437,96,20,1,1
4723,64,Female,Lahore,38119,18,28,0,0
4724,58,Male,Islamabad,83835,12,13,0,0
4725,22,Male,Islamabad,75805,72,2,1,0
4726,30,Female,Multan,33201,97,26,1,1
4727,40,Female,Karachi,43634,46,3,1,1
4728,67,Male,Karachi,101821,55,9,0,0
4729,47,Male,Faisalabad,60775,38,10,0,0
4730,54,Male,Islamabad,141546,78,24,1,0
4731,42,Male,Islamabad,129090,2,13,0,1
4732,65,Male,Lahore,89676,9,25,1,0
4733,44,Female,Karachi,21798,5,21,0,0
4734,68,Female,Lahore,92160,98,13,1,1
4735,31,Female,Multan,92751,19,5,0,0
4736,65,Female,Faisalabad,55888,71,23,0,0
4737,64,Male,Lahore,64047,39,7,1,0
4738,53,Male,Karachi,124640,42,17,1,1
4739,56,Male,Multan,117614,17,28,1,1
4740,33,Female,Islamabad,60955,63,15,1,1
4741,39,Male,Multan,148054,90,5,1,0
4742,38,Male,Lahore,136298,46,24,1,0
4743,38,Female,Karachi,100490,91,7,1,0
4744,25,Female,Lahore,54265,92,27,1,1
4745,66,Female,Islamabad,61313,20,2,1,1
4746,33,Male,Islamabad,59350,70,24,1,1
4747,48,Male,Karachi,124168,8,18,1,0
4748,59,Female,Faisalabad,42924,96,10,1,1
4749,27,Female,Multan,97593,19,1,1,1
4750,49,Male,Multan,132490,32,27,0,0
4751,51,Female,Islamabad,22312,19,27,0,1
4752,26,Male,Lahore,45353,24,14,1,1
4753,34,Female,Lahore,128744,24,27,0,1
4754,28,Female,Faisalabad,31192,56,19,1,1
4755,49,Female,Lahore,111548,81,16,1,0
4756,27,Male,Multan,113991,18,19,1,1
4757,39,Male,Lahore,93711,12,6,1,1
4758,34,Female,Faisalabad,21774,41,12,0,0
4759,21,Male,Multan,130107,87,3,1,0
4760,65,Female,Lahore,87427,48,7,1,0
4761,69,Female,Multan,102513,82,24,0,0
4762,64,Male,Islamabad,79014,64,3,1,1
4763,42,Male,Islamabad,70256,16,25,1,0
4764,38,Male,Islamabad,113743,80,17,0,0
4765,54,Male,Lahore,106190,23,15,1,0
4766,55,Female,Faisalabad,66715,86,19,1,0
4767,66,Male,Multan,22466,39,28,0,0
4768,18,Male,Karachi,32637,33,19,1,0
4769,42,Female,Islamabad,145424,24,23,1,0
4770,68,Female,Islamabad,83745,61,11,0,1
4771,53,Female,Karachi,51317,55,27,1,0
4772,34,Female,Karachi,149150,61,21,0,1
4773,58,Male,Lahore,18543,84,20,1,0
4774,41,Male,Multan,137790,97,2,0,0
4775,19,Female,Islamabad,66052,95,7,0,0
4776,57,Female,Faisalabad,37064,40,19,1,0
4777,32,Male,Lahore,87287,58,7,0,0
4778,49,Male,Lahore,95442,72,10,0,0
4779,56,Male,Faisalabad,135550,74,12,1,0
4780,23,Male,Faisalabad,29425,1,23,1,1
4781,18,Male,Faisalabad,66481,85,27,1,0
4782,64,Female,Karachi,92347,25,18,1,1
4783,40,Female,Islamabad,87317,96,23,1,1
4784,56,Female,Karachi,65530,53,6,1,1
4785,34,Female,Islamabad,96099,61,26,1,0
4786,51,Male,Karachi,40888,46,20,0,1
4787,58,Female,Multan,80836,74,27,0,0
4788,46,Male,Islamabad,125478,60,21,1,0
4789,26,Male,Lahore,63990,51,28,1,0
4790,30,Male,Islamabad,101544,73,8,1,1
4791,23,Male,Islamabad,78627,84,5,1,0
4792,23,Male,Islamabad,143345,48,3,0,1
4793,37,Male,Multan,87843,84,2,0,0
4794,69,Male,Karachi,44251,40,22,1,1
4795,20,Female,Lahore,89418,7,6,1,1
4796,34,Male,Karachi,67620,75,7,0,1
4797,66,Female,Karachi,25040,85,8,1,0
4798,29,Female,Faisalabad,28162,19,4,0,1
4799,65,Male,Multan,80435,15,12,1,1
4800,64,Male,Faisalabad,133504,70,24,1,0
4801,62,Female,Multan,89667,61,12,1,0
4802,18,Female,Karachi,143658,56,17,0,1
4803,34,Female,Karachi,20037,10,22,0,0
4804,20,Female,Multan,75526,46,22,0,1
4805,43,Male,Karachi,102914,80,19,1,0
4806,32,Male,Karachi,107162,75,9,0,0
4807,53,Male,Lahore,74090,57,12,0,0
4808,49,Female,Faisalabad,148523,35,28,1,0
4809,49,Male,Faisalabad,80560,72,21,1,0
4810,21,Female,Faisalabad,104552,92,17,1,1
4811,35,Male,Islamabad,31444,3,23,1,0
4812,66,Female,Lahore,55443,66,10,1,1
4813,36,Male,Faisalabad,112229,53,19,1,1
4814,60,Male,Faisalabad,127314,78,26,1,0
4815,69,Female,Lahore,39248,52,26,0,0
4816,52,Female,Karachi,142521,93,11,1,0
4817,57,Female,Faisalabad,83008,53,20,1,0
4818,31,Female,Karachi,75309,54,22,1,0
4819,50,Female,Faisalabad,58237,47,24,1,0
4820,31,Male,Multan,141967,3,13,1,1
4821,51,Female,Islamabad,23104,65,4,0,0
4822,21,Male,Faisalabad,98230,15,15,1,1
4823,41,Male,Multan,105266,84,12,1,1
4824,46,Male,Lahore,49980,86,25,1,1
4825,36,Male,Multan,89990,34,24,0,1
4826,23,Male,Lahore,24554,50,26,1,1
4827,50,Female,Faisalabad,106049,33,10,0,0
4828,66,Female,Lahore,63167,73,22,0,1
4829,57,Male,Multan,82238,3,7,0,1
4830,36,Male,Islamabad,32038,2,24,0,0
4831,18,Female,Karachi,42397,4,2,1,0
4832,22,Female,Karachi,89491,16,21,1,0
4833,44,Male,Islamabad,44602,54,29,1,0
4834,33,Female,Karachi,69471,33,7,1,0
4835,23,Female,Faisalabad,112081,9,8,1,1
4836,57,Female,Faisalabad,38116,57,21,1,1
4837,30,Male,Multan,21674,40,19,1,0
4838,65,Female,Multan,20446,52,6,1,0
4839,52,Male,Lahore,139809,82,21,1,1
4840,36,Male,Multan,35760,16,8,1,0
4841,29,Male,Faisalabad,16963,8,25,1,0
4842,33,Male,Multan,123281,87,25,0,1
4843,60,Male,Karachi,20177,60,28,1,0
4844,27,Female,Lahore,26160,36,28,1,0
4845,42,Male,Lahore,117876,3,22,1,0
4846,37,Male,Faisalabad,22543,15,20,0,1
4847,48,Male,Multan,122211,97,4,1,1
4848,21,Female,Karachi,54278,82,25,1,0
4849,61,Female,Multan,149395,23,20,1,0
4850,40,Female,Islamabad,67105,3,24,0,1
4851,19,Female,Multan,91151,30,9,0,1
4852,39,Female,Faisalabad,81968,45,5,1,1
4853,68,Female,Multan,78830,17,29,1,1
4854,54,Female,Lahore,88967,58,6,0,0
4855,25,Male,Karachi,23611,58,19,0,1
4856,24,Male,Faisalabad,28872,96,12,1,1
4857,31,Female,Islamabad,64455,57,5,1,1
4858,20,Male,Karachi,49930,7,5,1,1
4859,67,Male,Karachi,87022,39,18,1,0
4860,33,Female,Lahore,77714,78,26,1,1
4861,36,Male,Lahore,139906,58,6,0,1
4862,68,Male,Lahore,123722,56,9,1,1
4863,35,Female,Faisalabad,81704,15,11,0,0
4864,69,Male,Multan,15415,44,23,1,1
4865,33,Female,Karachi,91441,12,14,0,1
4866,25,Female,Multan,126736,8,24,1,0
4867,50,Male,Multan,85779,80,2,1,1
4868,66,Male,Lahore,103444,41,27,0,1
4869,29,Male,Multan,119448,34,29,0,0
4870,28,Female,Karachi,24888,46,14,0,0
4871,22,Female,Karachi,139790,88,25,1,1
4872,44,Female,Islamabad,73765,29,19,0,0
4873,29,Male,Faisalabad,30935,16,10,0,0
4874,34,Male,Multan,88002,5,5,1,0
4875,23,Female,Faisalabad,95631,5,23,1,0
4876,50,Male,Faisalabad,16320,30,4,0,0
4877,22,Male,Faisalabad,61032,50,7,1,0
4878,45,Female,Faisalabad,92763,5,24,1,1
4879,31,Female,Karachi,53002,13,13,1,1
4880,22,Male,Multan,53912,99,10,0,1
4881,50,Female,Islamabad,15552,49,10,1,0
4882,67,Male,Faisalabad,35140,89,4,1,0
4883,65,Female,Islamabad,100591,50,16,1,0
4884,58,Female,Karachi,48367,14,15,1,1
4885,36,Female,Karachi,39061,46,21,1,1
4886,39,Male,Lahore,111590,90,11,1,1
4887,22,Male,Faisalabad,57124,82,19,1,0
4888,19,Female,Lahore,148054,84,21,1,1
4889,47,Female,Islamabad,131322,34,24,0,0
4890,64,Female,Multan,121134,71,3,0,1
4891,56,Male,Lahore,50765,47,15,1,0
4892,21,Female,Karachi,97606,60,16,1,0
4893,50,Female,Faisalabad,111422,74,14,1,0
4894,30,Female,Islamabad,124910,79,29,1,1
4895,37,Female,Karachi,69681,81,5,1,0
4896,24,Male,Multan,77349,11,26,0,0
4897,32,Male,Faisalabad,115063,98,17,0,0
4898,40,Female,Multan,78474,91,18,1,1
4899,31,Male,Multan,37592,85,19,1,0
4900,40,Male,Faisalabad,127196,95,1,0,1
4901,36,Male,Faisalabad,38618,50,29,1,1
4902,46,Female,Multan,66632,4,27,0,1
